tx_id,day,payer_id,payer_name,payee_id,payee_name,amount,requested_amount,reason,domain,good,location,note
7696,10,M_00156,Station Safety Bulletin,P_00049,Nora Keller,12.221188845248555,12.221188845248555,labor_wage,labor,,Station,Lohn; tx_tax=0.073
7697,10,M_00156,Station Safety Bulletin,P_00002,Mira Sato,9.162522224365034,9.162522224365034,labor_wage,labor,,Station,Lohn; tx_tax=0.055
7698,10,M_00156,Station Safety Bulletin,P_00030,Juri Schmidt,9.006487469801337,9.006487469801337,labor_wage,labor,,Station,Lohn; tx_tax=0.054
7699,10,M_00156,Station Safety Bulletin,P_00108,Aiko Silva,8.99473176571708,8.99473176571708,labor_wage,labor,,Station,Lohn; tx_tax=0.054
7700,10,M_00156,Station Safety Bulletin,P_00031,Kian Okafor,6.704614072210971,6.704614072210971,labor_wage,labor,,Station,Lohn; tx_tax=0.040
7701,10,F_00121,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,7.394477290659423,7.394477290659423,production_input,market,energy,Earth,
7702,10,F_00121,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.9293579565745362,1.9293579565745362,production_input,market,spares,Earth,tx_tax=0.012
7703,10,MARKET_EARTH,Aggregierter Markt Earth,F_00121,Earth Wasser Cooperative,27.340400075138195,27.340400075138195,sell_production_water,market,water,Earth,
7704,10,F_00121,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.5187324821773116,1.5187324821773116,capital_reinvestment,finance,spares,Earth,tx_tax=0.009
7705,10,F_00122,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,13.84451822754691,13.84451822754691,production_input,market,raw_materials,Earth,tx_tax=0.083
7706,10,F_00122,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,6.07408704708044,6.07408704708044,production_input,market,energy,Earth,
7707,10,F_00122,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,3.5550830147208554,3.5550830147208554,production_input,market,spares,Earth,tx_tax=0.021
7708,10,MARKET_EARTH,Aggregierter Markt Earth,F_00122,Earth Infrastruktur Cooperative,71.40734536032436,71.40734536032436,sell_production_housing,market,housing,Earth,
7709,10,F_00122,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,4.23083317433438,4.23083317433438,capital_reinvestment,finance,spares,Earth,tx_tax=0.025
7710,10,F_00123,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,7.09141910783089,7.09141910783089,production_input,market,energy,Earth,
7711,10,F_00123,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.8425346641882154,1.8425346641882154,production_input,market,spares,Earth,tx_tax=0.011
7712,10,MARKET_EARTH,Aggregierter Markt Earth,F_00123,Earth Wasser Cooperative,24.629690461069025,24.629690461069025,sell_production_water,market,water,Earth,
7713,10,F_00124,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,5.873800589729293,5.873800589729293,production_input,market,raw_materials,Earth,tx_tax=0.035
7714,10,F_00124,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,2.5763290843425763,2.5763290843425763,production_input,market,energy,Earth,
7715,10,F_00124,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.5017434176034898,1.5017434176034898,production_input,market,spares,Earth,tx_tax=0.009
7716,10,MARKET_EARTH,Aggregierter Markt Earth,F_00124,Earth Infrastruktur Cooperative,28.55075677927117,28.55075677927117,sell_production_housing,market,housing,Earth,
7717,10,F_00124,Earth Infrastruktur Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.760089715549941,1.760089715549941,capital_reinvestment,finance,spares,Earth,tx_tax=0.011
7718,10,F_00125,Earth Energie Cooperative,MARKET_EARTH,Aggregierter Markt Earth,2.6691635918199283,2.6691635918199283,production_input,market,raw_materials,Earth,tx_tax=0.016
7719,10,F_00125,Earth Energie Cooperative,MARKET_EARTH,Aggregierter Markt Earth,2.541608478732048,2.541608478732048,production_input,market,spares,Earth,tx_tax=0.015
7720,10,MARKET_EARTH,Aggregierter Markt Earth,F_00125,Earth Energie Cooperative,56.372421336850394,56.372421336850394,sell_production_energy,market,energy,Earth,
7721,10,F_00125,Earth Energie Cooperative,MARKET_EARTH,Aggregierter Markt Earth,3.1697130225703405,3.1697130225703405,capital_reinvestment,finance,spares,Earth,tx_tax=0.019
7722,10,F_00126,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,5.481674637726724,5.481674637726724,production_input,market,energy,Earth,
7723,10,F_00126,Earth Wasser Cooperative,MARKET_EARTH,Aggregierter Markt Earth,1.4676760371719815,1.4676760371719815,production_input,market,spares,Earth,tx_tax=0.009
7724,10,MARKET_EARTH,Aggregierter Markt Earth,F_00126,Earth Wasser Cooperative,19.486494783870906,19.486494783870906,sell_production_water,market,water,Earth,
7725,10,F_00127,Earth Gesundheit Cooperative,MARKET_EARTH,Aggregierter Markt Earth,3.2630387056027823,3.2630387056027823,production_input,market,energy,Earth,
7726,10,F_00127,Earth Gesundheit Cooperative,MARKET_EARTH,Aggregierter Markt Earth,3.9227742184232195,3.9227742184232195,production_input,market,spares,Earth,tx_tax=0.024
7727,10,F_00127,Earth Gesundheit Cooperative,MARKET_EARTH,Aggregierter Markt Earth,0.9789837333718525,0.9789837333718525,production_input,market,water,Earth,
7728,10,MARKET_EARTH,Aggregierter Markt Earth,F_00127,Earth Gesundheit Cooperative,69.5269189939479,69.5269189939479,sell_production_healthcare,market,healthcare,Earth,
7729,10,F_00128,Station Gesundheit Cooperative,MARKET_STATION,Aggregierter Markt Station,13.718780032320051,13.718780032320051,production_input,market,energy,Station,
7730,10,F_00128,Station Gesundheit Cooperative,MARKET_STATION,Aggregierter Markt Station,17.229268152017553,17.229268152017553,production_input,market,spares,Station,tx_tax=0.103
7731,10,F_00135,Moon Wasser Cooperative,MARKET_MOON,Aggregierter Markt Moon,13.463553255438473,13.463553255438473,production_input,market,spares,Moon,tx_tax=0.081
7732,10,F_00141,Moon Gesundheit Cooperative,MARKET_MOON,Aggregierter Markt Moon,15.888929055772373,15.888929055772373,production_input,market,spares,Moon,tx_tax=0.095
7733,10,F_00141,Moon Gesundheit Cooperative,MARKET_MOON,Aggregierter Markt Moon,1.4428814747190508,1.4428814747190508,production_input,market,water,Moon,
7734,10,F_00147,Orbit Energie Cooperative,MARKET_ORBIT,Aggregierter Markt Orbit,0.349996747506504,0.349996747506504,production_input,market,raw_materials,Orbit,tx_tax=0.002
7735,10,F_00148,Orbit Gesundheit Cooperative,MARKET_ORBIT,Aggregierter Markt Orbit,7.922407387095659,7.922407387095659,production_input,market,energy,Orbit,
7736,10,F_00149,Orbit Raumfahrt Cooperative,MARKET_ORBIT,Aggregierter Markt Orbit,33.18782759928667,33.18782759928667,production_input,market,energy,Orbit,
7737,10,MARKET_EARTH,Aggregierter Markt Earth,M_00150,Delta Public News,4.37865487005011,4.37865487005011,attention_market_revenue,media,media,Earth,tx_tax=0.026
7738,10,MARKET_ORBIT,Aggregierter Markt Orbit,M_00151,Orbit Signal,5.4600700129559465,5.4600700129559465,attention_market_revenue,media,media,Orbit,tx_tax=0.033
7739,10,MARKET_MOON,Aggregierter Markt Moon,M_00152,Lunar Ledger,3.103033740373836,3.103033740373836,attention_market_revenue,media,media,Moon,tx_tax=0.019
7740,10,MARKET_EARTH,Aggregierter Markt Earth,M_00153,Earth Commons Daily,5.123908057799455,5.123908057799455,attention_market_revenue,media,media,Earth,tx_tax=0.031
7741,10,MARKET_EARTH,Aggregierter Markt Earth,M_00154,FastFeed Network,8.930327553069043,8.930327553069043,attention_market_revenue,media,media,Earth,tx_tax=0.054
7742,10,MARKET_EARTH,Aggregierter Markt Earth,M_00155,DeepContext Review,4.787217646942158,4.787217646942158,attention_market_revenue,media,media,Earth,tx_tax=0.029
7743,10,MARKET_STATION,Aggregierter Markt Station,M_00156,Station Safety Bulletin,4.309627703816146,4.309627703816146,attention_market_revenue,media,media,Station,tx_tax=0.026
7744,10,MARKET_ORBIT,Aggregierter Markt Orbit,F_00145,Orbit Medien Cooperative,3.589737231305439,3.589737231305439,attention_market_revenue,media,media,Orbit,tx_tax=0.022
7745,10,P_00001,Lea Garcia,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7746,10,P_00002,Mira Sato,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Station,tx_tax=0.001
7747,10,P_00003,Mira Novak,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7748,10,P_00004,Kian Dubois,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7749,10,P_00005,Aiko Singh,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7750,10,P_00006,Jonas Okafor,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7751,10,P_00007,Lina Patel,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7752,10,P_00008,Theo Sato,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7753,10,P_00009,Zoe Novak,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7754,10,P_00010,Eva Yilmaz,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7755,10,P_00011,Malik Silva,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7756,10,P_00012,Luis Ito,M_00156,Station Safety Bulletin,0.09019609438055656,0.09019609438055656,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7757,10,P_00014,David Silva,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Station,tx_tax=0.001
7758,10,P_00015,Rin Sato,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7759,10,P_00016,Aiko Singh,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7760,10,P_00017,Luis Sato,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7761,10,P_00018,Tariq Ito,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7762,10,P_00019,Nia Weber,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7763,10,P_00020,Eva Mensah,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7764,10,P_00022,Iris Sato,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7765,10,P_00023,Noah Ito,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7766,10,P_00024,Nia Garcia,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7767,10,P_00026,Kian Novak,M_00152,Lunar Ledger,0.08021389900061356,0.08021389900061356,news_subscription_or_attention,media,media,Orbit,tx_tax=0.000
7768,10,P_00027,Rin Kowalski,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7769,10,P_00029,Aiko Ito,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7770,10,P_00031,Kian Okafor,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Station,tx_tax=0.001
7771,10,P_00034,Amal Silva,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7772,10,P_00035,Amal Sato,M_00156,Station Safety Bulletin,0.09019609438055656,0.09019609438055656,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7773,10,P_00036,Eva Novak,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7774,10,P_00039,Juri Sato,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7775,10,P_00040,Yara Schmidt,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7776,10,P_00042,Lina Nguyen,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7777,10,P_00046,Sofia Chen,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Station,tx_tax=0.001
7778,10,P_00047,Nora Yilmaz,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7779,10,P_00048,Eva Novak,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7780,10,P_00053,Eva Novak,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7781,10,P_00054,Ravi Rahman,M_00152,Lunar Ledger,0.08021389900061356,0.08021389900061356,news_subscription_or_attention,media,media,Orbit,tx_tax=0.000
7782,10,P_00055,Amal Nguyen,M_00152,Lunar Ledger,0.08021389900061356,0.08021389900061356,news_subscription_or_attention,media,media,Station,tx_tax=0.000
7783,10,P_00056,Noah Hoffmann,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7784,10,P_00058,Sofia Mensah,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
7785,10,P_00059,Mira Schmidt,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7786,10,P_00060,Juri Novak,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7787,10,P_00062,Ada Okafor,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7788,10,P_00063,Jonas Hoffmann,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7789,10,P_00064,Tariq Sato,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7790,10,P_00065,Ravi Ito,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7791,10,P_00066,Sofia Ito,M_00156,Station Safety Bulletin,0.09019609438055656,0.09019609438055656,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7792,10,P_00068,Nia Garcia,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7793,10,P_00070,Rin Schmidt,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7794,10,P_00071,Samir Rahman,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7795,10,P_00072,Nia Singh,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7796,10,P_00073,Hana Yilmaz,M_00152,Lunar Ledger,0.08021389900061356,0.08021389900061356,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7797,10,P_00074,Mika Schmidt,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7798,10,P_00075,Omar Nguyen,M_00151,Orbit Signal,0.0966346262361146,0.0966346262361146,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7799,10,P_00076,Ada Singh,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7800,10,P_00077,Malik Silva,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7801,10,P_00078,Samir Chen,M_00152,Lunar Ledger,0.08021389900061356,0.08021389900061356,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7802,10,P_00079,Lina Weber,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
7803,10,P_00080,Mira Dubois,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7804,10,P_00081,Malik Rossi,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7805,10,P_00083,Mika Keller,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
7806,10,P_00084,David Hoffmann,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7807,10,P_00086,Mika Okafor,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7808,10,P_00090,Mira Rahman,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Station,tx_tax=0.000
7809,10,P_00092,Kian Ito,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7810,10,P_00093,Tariq Chen,M_00154,FastFeed Network,0.11615717168827579,0.11615717168827579,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7811,10,P_00094,Noah Rossi,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7812,10,P_00097,Ravi Rahman,M_00156,Station Safety Bulletin,0.09019609438055656,0.09019609438055656,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7813,10,P_00099,Sofia Nguyen,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7814,10,P_00104,Eva Yilmaz,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7815,10,P_00106,Tariq Sato,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7816,10,P_00107,Ravi Okafor,M_00156,Station Safety Bulletin,0.09019609438055656,0.09019609438055656,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7817,10,P_00109,David Schmidt,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7818,10,P_00112,Iris Ito,M_00150,Delta Public News,0.09032628539117635,0.09032628539117635,news_subscription_or_attention,media,media,Earth,tx_tax=0.001
7819,10,P_00113,Ada Kowalski,M_00155,DeepContext Review,0.0841304970062279,0.0841304970062279,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
7820,10,P_00115,Zoe Schmidt,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Orbit,tx_tax=0.000
7821,10,P_00116,Mika Nguyen,F_00145,Orbit Medien Cooperative,0.08052994100405772,0.08052994100405772,news_subscription_or_attention,media,media,Earth,tx_tax=0.000
7822,10,P_00119,Samir Patel,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Moon,tx_tax=0.001
7823,10,P_00120,Noah Keller,M_00153,Earth Commons Daily,0.09425444386209847,0.09425444386209847,news_subscription_or_attention,media,media,Orbit,tx_tax=0.001
7824,10,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,1.3964166657227617,1.3964166657227617,basic_water_purchase,market,water,Earth,
7825,10,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,2.516931140907074,2.516931140907074,basic_energy_purchase,market,energy,Earth,
7826,10,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.6163396594348303,0.6163396594348303,housing_service,market,housing,Earth,
7827,10,P_00001,Lea Garcia,MARKET_EARTH,Aggregierter Markt Earth,0.3321204565515336,0.3321204565515336,general_consumption,market,data_bandwidth,Earth,tx_tax=0.002
7828,10,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,17.606923577376687,17.606923577376687,basic_energy_purchase,market,energy,Station,
7829,10,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,12.574904332061317,12.574904332061317,housing_service,market,housing,Station,
7830,10,P_00002,Mira Sato,MARKET_STATION,Aggregierter Markt Station,0.3069014795947308,0.3069014795947308,general_consumption,market,data_bandwidth,Station,tx_tax=0.002
7831,10,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,3.233765097496106,3.233765097496106,basic_water_purchase,market,water,Moon,
7832,10,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,5.130785804631491,5.130785804631491,housing_service,market,housing,Moon,
7833,10,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,36.28757821838179,36.28757821838179,oxygen_life_support,market,oxygen,Moon,
7834,10,P_00003,Mira Novak,MARKET_MOON,Aggregierter Markt Moon,2.399131482254284,2.399131482254284,general_consumption,market,consumer_goods,Moon,tx_tax=0.014
7835,10,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,1.2540817997844824,1.2540817997844824,basic_water_purchase,market,water,Earth,
7836,10,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,2.5845932741833857,2.5845932741833857,basic_energy_purchase,market,energy,Earth,
7837,10,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,0.6164923182189173,0.6164923182189173,housing_service,market,housing,Earth,
7838,10,P_00004,Kian Dubois,MARKET_EARTH,Aggregierter Markt Earth,1.4261681904981685,1.4261681904981685,general_consumption,market,consumer_goods,Earth,tx_tax=0.009
7839,10,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,1.361595700414573,1.361595700414573,basic_water_purchase,market,water,Earth,
7840,10,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,3.4086590307279665,3.4086590307279665,basic_energy_purchase,market,energy,Earth,
7841,10,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,0.6166450633181115,0.6166450633181115,housing_service,market,housing,Earth,
7842,10,P_00005,Aiko Singh,MARKET_EARTH,Aggregierter Markt Earth,0.5397576931045021,0.5397576931045021,general_consumption,market,consumer_goods,Earth,tx_tax=0.003
7843,10,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,1.2228647305483327,1.2228647305483327,basic_water_purchase,market,water,Earth,
7844,10,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,2.9328889400861553,2.9328889400861553,basic_energy_purchase,market,energy,Earth,
7845,10,P_00006,Jonas Okafor,MARKET_EARTH,Aggregierter Markt Earth,0.6167978948086584,0.6167978948086584,housing_service,market,housing,Earth,
7846,10,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,1.3408178008370064,1.3408178008370064,basic_water_purchase,market,water,Earth,
7847,10,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,3.0578991986535273,3.0578991986535273,basic_energy_purchase,market,energy,Earth,
7848,10,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,0.6169508127668957,0.6169508127668957,housing_service,market,housing,Earth,
7849,10,P_00007,Lina Patel,MARKET_EARTH,Aggregierter Markt Earth,3.0022406200426848,3.0022406200426848,general_consumption,market,consumer_goods,Earth,tx_tax=0.018
7850,10,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,1.2583480310124577,1.2583480310124577,basic_water_purchase,market,water,Earth,
7851,10,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,3.035412680702311,3.035412680702311,basic_energy_purchase,market,energy,Earth,
7852,10,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.6171038172692519,0.6171038172692519,housing_service,market,housing,Earth,
7853,10,P_00008,Theo Sato,MARKET_EARTH,Aggregierter Markt Earth,0.6109887427004072,0.6109887427004072,general_consumption,market,consumer_goods,Earth,tx_tax=0.004
7854,10,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,1.3123125953081216,1.3123125953081216,basic_water_purchase,market,water,Earth,
7855,10,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,2.9337319955653074,2.9337319955653074,basic_energy_purchase,market,energy,Earth,
7856,10,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,0.6172569083922477,0.6172569083922477,housing_service,market,housing,Earth,
7857,10,P_00009,Zoe Novak,MARKET_EARTH,Aggregierter Markt Earth,2.7243221155459785,2.7243221155459785,general_consumption,market,consumer_goods,Earth,tx_tax=0.016
7858,10,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,1.2987100430974388,1.2987100430974388,basic_water_purchase,market,water,Earth,
7859,10,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,2.901524688683573,2.901524688683573,basic_energy_purchase,market,energy,Earth,
7860,10,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,0.6174100862124962,0.6174100862124962,housing_service,market,housing,Earth,
7861,10,P_00010,Eva Yilmaz,MARKET_EARTH,Aggregierter Markt Earth,0.45707489269723073,0.45707489269723073,general_consumption,market,data_bandwidth,Earth,tx_tax=0.003
7862,10,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,4.001662751376778,4.001662751376778,basic_water_purchase,market,water,Moon,
7863,10,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,5.178729463948611,5.178729463948611,housing_service,market,housing,Moon,
7864,10,P_00011,Malik Silva,MARKET_MOON,Aggregierter Markt Moon,40.12320188977868,40.12320188977868,oxygen_life_support,market,oxygen,Moon,
7865,10,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,1.532158142190579,1.532158142190579,basic_water_purchase,market,water,Earth,
7866,10,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,2.970940465916074,2.970940465916074,basic_energy_purchase,market,energy,Earth,
7867,10,P_00012,Luis Ito,MARKET_EARTH,Aggregierter Markt Earth,0.6175633508067022,0.6175633508067022,housing_service,market,housing,Earth,
7868,10,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,1.4352214665275327,1.4352214665275327,basic_water_purchase,market,water,Earth,
7869,10,P_00013,Malik Patel,MARKET_EARTH,Aggregierter Markt Earth,3.1335485840246715,3.1335485840246715,basic_energy_purchase,market,energy,Earth,
